"FundingOrgName","ProjectReference","LeadROName","Department","ProjectCategory","PISurname","PIFirstName","PIOtherNames","PI ORCID iD","StudentSurname","StudentFirstName","StudentOtherNames","Student ORCID iD","Title","StartDate","EndDate","AwardPounds","ExpenditurePounds","Region","Status","Classifications 1","Classifications 2","Classifications 3","Classifications 4","Classifications 5","Other Classifications","GTRProjectUrl","ProjectId","FundingOrgId","LeadROId","PIId"
"AHRC","AH/W009099/1","University of Strathclyde","History","Research Grant","Wilson","David","","http://orcid.org/0000-0002-7992-901X",,,,"","British Colonialism, Marine Sciences, and Fisheries Governance: Lessons from Lake Malawi in the Mid-Twentieth Century","04/01/2022","02/04/2023","107932",,,"Active","Animal organisms","History of Sci./Med./Technol.","Imperial/Colonial History","Nat Resources, Env & Rural Dev","Water Quality",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=AH/W009099/1","6C331233-60A3-432E-AA77-BC4E72681BDB","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","5BB4F8BF-B4E0-4EAF-9AF5-885E19D64850","B2892D51-0ED7-46D6-B01D-414A5BF1F7C1"
"AHRC","AH/P013627/1","University of Hull","Histories","Research Grant","Bankoff","Greg","","",,,,"","Local Governance and Community Resilience: How Internal Drainage Boards (IDBs) and Communities Managed Flooding in England","01/11/2017","29/04/2022","370359",,,"Active","Economic & Social History","Environmental Geography","Water Quality","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=AH/P013627/1","6F08B567-3720-446F-9B8B-5D800144C91D","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","8A0FC07A-04CD-4F7A-9095-1D2E6C1D918F","751BB874-D5BB-4288-B0F3-094EEBB74CF1"
"AHRC","AH/T008482/1","Lancaster University","Lancaster Inst for the Contemporary Arts","Research Grant","Tsekleves","Emmanuel","","",,,,"","WASHable: Participatory design and community engagement Network on WASH in Lusophone and Francophone African Countries","01/02/2020","30/03/2022","54643",,,"Active","Community Art inc A & H","Design Processes","GCRF","Geography and Development","Nat Resources, Env & Rural Dev","Water Quality","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=AH/T008482/1","BBD67331-40B0-4703-9576-CEEDBF061E46","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","44160F04-5CBF-4E8E-A6C6-C0EF61A5865C","AA0B7D66-0C34-4A32-BCEA-587A49F9C9C3"
"BBSRC","BB/N004248/1","Rothamsted Research","Sustainable Agriculture Sciences-NW","Research Grant","Collins","Adrian","Loric","",,,,"","Impacts of different vegetation in riparian buffer strips on hydrology and water quality","01/01/2016","31/12/2020","559861",,,"Closed","Pollution","Water Quality","","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/N004248/1","A4FD513C-1C12-4BDC-A65C-81E0C1C52366","2512EF1C-401B-4222-9869-A770D4C5FAC7","ACD5F1CF-266C-4CDE-A399-43DC93429CF9","0A7B05D6-2482-4426-88F3-0DF11C6FEDC3"
"BBSRC","BB/S004424/2","National Oceanography Centre (WEF011019)","Science and Technology","Research Grant","Schaap","Allison","","http://orcid.org/0000-0001-5391-0516",,,,"","PhytoMOPS: Phytoplankton Morphology and Optical Properties Sensor","01/11/2019","29/09/2021","62735",,,"Closed","Agricultural systems","Environment & Health","Environmental biotechnology","Instrumentation Eng. & Dev.","Water Quality",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/S004424/2","57B22FE6-7CCB-4EB4-805B-CE90F7194768","2512EF1C-401B-4222-9869-A770D4C5FAC7","333FAC7F-030F-4A9C-87FD-78DB66107E58","CF51FAA9-2F82-4EA9-B62D-509D30B62FF8"
"BBSRC","BB/P023150/1","Bangor University","Sch of Natural Sciences","Research Grant","Chadwick","David","Robert","",,,,"","Sustainable futures for the Costa Rica dairy sector: optimising environmental and economic outcomes","30/04/2017","31/01/2020","440064",,,"Closed","Agricultural systems","Climate & Climate Change","GCRF","Soil science","Water Quality",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/P023150/1","213A021A-4751-4166-B1A6-4D0EF9178F83","2512EF1C-401B-4222-9869-A770D4C5FAC7","F9F1D136-12E3-4BE4-9668-0C9BC4A7C1BF","1B87189D-61B7-4AA8-96C4-9F3870A984BE"
"BBSRC","BB/S004424/1","National Oceanography Centre","Science and Technology","Research Grant","Schaap","Allison","","http://orcid.org/0000-0001-5391-0516",,,,"","PhytoMOPS: Phytoplankton Morphology and Optical Properties Sensor","30/09/2018","31/10/2019","114052",,,"Closed","Agricultural systems","Environment & Health","Environmental biotechnology","Instrumentation Eng. & Dev.","Water Quality",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/S004424/1","35B7F714-3D9D-4558-81BA-2EA42F405A46","2512EF1C-401B-4222-9869-A770D4C5FAC7","4DB630C7-7E13-4610-A1C3-29601903CEE3","CF51FAA9-2F82-4EA9-B62D-509D30B62FF8"
"BBSRC","BB/R005842/1","Lancaster University","Lancaster Environment Centre","Research Grant","Withers","Paul","","",,,,"","The role of Phosphorus in the Resilience and Sustainability of the UK food system","30/04/2018","30/03/2022","975756",,,"Closed","Agricultural systems","Earth Resources","Environmental economics","Soil science","Water Quality",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/R005842/1","A4AC812C-9A0B-4B1D-A2E6-E4C1D6D23F49","2512EF1C-401B-4222-9869-A770D4C5FAC7","44160F04-5CBF-4E8E-A6C6-C0EF61A5865C","05821E34-5DC7-428E-844C-7E628828B068"
"BBSRC","BB/R005656/1","University of Leeds","School of Earth and Environment","Research Grant","Martin-Ortega","Julia","","",,,,"","The role of Phosphorus in the Resilience and Sustainability of the UK food system","01/03/2018","31/12/2021","562818",,,"Closed","Agricultural systems","Earth Resources","Environmental economics","Soil science","Water Quality",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/R005656/1","55B611F3-7FFA-4F47-AFF1-E6DB77BA4CDA","2512EF1C-401B-4222-9869-A770D4C5FAC7","83D87776-5958-42AE-889D-B8AECF16B468","63DAD34E-164F-4D12-99CB-DDAB7307715B"
"EPSRC","EP/T015586/1","Royal Holloway, University of London","Physics","Research Grant","Boogert","Stewart","Takashi","",,,,"","PlomBoxear: A Device for Open Source Metrology to Fight Lead Contamination in Drinking Water","30/09/2019","31/12/2021","882085",,,"Active","Chemical Biology","Environmental Geography","GCRF","Part. Phys/Astron. Instrument.","Water Quality",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/T015586/1","BDBBD10D-12FC-416F-834B-58A3091817B1","798CB33D-C79E-4578-83F2-72606407192C","7A0397DD-E0C6-4EA3-8031-B841D2503C4D","367E5581-70C2-4495-95D3-C760A8F5F856"
"ESRC","ES/T003561/1","University of Stirling","Applied Social Science","Research Grant","Swanson","Dalene","","",,,,"","Water and Fire: Enhancing capacity and reducing risk through 15 'Best Bets' for transformative adaptation with vulnerable residents on the Cape Flats","01/11/2019","31/10/2022","914274",,,"Active","Environmental planning","GCRF","Geography and Development","Social policy and Development","Sociology of Education","Water Quality","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/T003561/1","340A37D7-E33D-46DC-9B5C-8ABB0A5614E1","924BE15C-91F2-4AAD-941A-3F338324B6AE","C7510606-A36F-4725-A89B-9D592374972A","FBE1D119-1C2F-4A88-B0A1-F48AFBC913A6"
"ESRC","ES/M011593/1","School of Oriental & African Studies","Ctr for Development Environment & Policy","Research Grant","Smith","Laurence","Edward","",,,,"","Participative governance and collaborative integrated management at catchment scale for sustainable intensification of smallholder family farming.","01/01/2015","30/03/2016","28226",,,"Closed","Economic Development","Environmental planning","Hispanic & Latin American Stud","Nat Resources, Env & Rural Dev","Newton","Water Quality","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/M011593/1","71F49910-F4F4-4BA9-974F-E5EB511ACDE8","924BE15C-91F2-4AAD-941A-3F338324B6AE","427C8A9E-64D8-4940-8911-953B4A177A75","D3813349-5F64-4A5B-AE5C-BCBF4F361A83"
"ESRC","ES/P010857/1","Lancaster University","Lancaster Environment Centre","Research Grant","Semple","Kirk","Taylor","",,,,"","RECIRCULATE: Driving eco-innovation in africa: capacity-building for a safe circular water economy","30/09/2017","30/03/2022","5926058",,,"Active","Agricultural systems","Area & Development Studies","Climate & Climate Change","GCRF","Knowledge Management","Pollution,Water Quality","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/P010857/1","038B2AB0-5CDA-449B-96CA-08EA17ADC7F7","924BE15C-91F2-4AAD-941A-3F338324B6AE","44160F04-5CBF-4E8E-A6C6-C0EF61A5865C","4B401E57-7F8A-4E29-8B78-D08991385E6E"
"ESRC","ES/W000202/1","Newcastle University","Sch of Engineering","Research Grant","Walsh","Claire","","http://orcid.org/0000-0002-4047-1216",,,,"","UpStream: Using Participatory approaches to instigate improvements in water quality","31/05/2021","30/11/2022","26873",,,"Active","Social Stats., Comp. & Methods","Survey & Monitoring","Water Quality","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/W000202/1","C2A5FAD8-6290-4E61-B8F3-C71DA65512BA","924BE15C-91F2-4AAD-941A-3F338324B6AE","5E2B04DD-4A03-45ED-9892-61C5CCB8AC68","701AF9FA-1790-487F-87E3-2346A1365CE7"
"NERC","NE/K003194/1","Durham University","Geography","Research Grant","Hardy","Richard","","",,,,"","Reducing uncertainty in flood prediction: the representation of vegetation in hydraulic models","30/04/2013","31/12/2016","259259",,,"Closed","Coastal & Waterway Engineering","Earth Surface Processes","Water Quality","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/K003194/1","C1F7D063-F68F-48A1-822B-45417200DAE4","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","46B41008-0EB4-4E28-BBFB-E98366999EC5","22CD14DD-A064-42B7-AF73-36EEC89199DD"
"NERC","NE/N00549X/1","Imperial College London","The Centre for Environmental Policy","Fellowship","Collins","Alexandra","","",,,,"","Catchment Planning and Management Knowledge Exchange Fellowship (open call)","04/11/2015","03/11/2019","132747",,,"Closed","Ecosystem Scale Processes","Environmental Geography","Environmental planning","Hydrological Processes","Water Quality",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/N00549X/1","A6B565D2-5122-49E4-9E09-352CE5C9DAB9","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","46387D84-F71E-4B7D-8C7D-9C288F113510","724625C1-721F-4394-88D1-5B91EE6CA046"
"NERC","NE/J022810/1","University of Glasgow","School of Mathematics & Statistics","Research Grant","Miller","Claire","Ann","",,,,"","Global Observatory of Lake Responses to Environmental Change (GloboLakes)","31/08/2012","31/10/2018","397592",,,"Closed","Biogeochemical Cycles","Climate & Climate Change","Ecosystem Scale Processes","Technol. for Environ. Appl.","Water Quality",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/J022810/1","9B53DD9D-1A32-4802-BE70-3C14E0A04A7B","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","AE58F21F-3622-4382-97BB-1359BD183E9F","48810CEE-4A60-4C68-8E9C-7393790ED5D3"
"NERC","NE/E014828/1","Bangor University","Sch of Ocean Sciences","Research Grant","Bowers","David","","",,,,"","The application of remote sensing to the measurement of marine particle sizes and their relation to turbulence","10/11/2007","09/11/2010","338122",,,"Closed","Land - Ocean Interactions","Pollution","Sediment/Sedimentary Processes","Water Quality","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/E014828/1","44BD95AB-0830-4CFC-9324-457A2C0A7EFC","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","F9F1D136-12E3-4BE4-9668-0C9BC4A7C1BF","0FF155C2-2CAD-45F6-9DB3-C6FE91DE4888"
"NERC","NE/R017646/1","University of Bristol","Faculty of Medicine and Dentistry","Research Grant","Escobar-Tello","Maria","Paula","http://orcid.org/0000-0002-0856-114X",,,,"","How does the Paramo capture and store water? The role of plants and people","31/07/2018","30/03/2022","134733",,,"Active","Applied Arts HTP","Ecosystem Scale Processes","Environmental Geography","Newton","Remote Sensing & Earth Obs.","Water Quality","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/R017646/1","1E447F80-AE24-471B-A58C-3BD16E7F6EE7","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","4A348A76-B2D0-4DDD-804A-CE735A6D3798","568510DC-8070-4FC9-9919-40FAFF72024D"
"NERC","NE/S000100/2","UK Ctr for Ecology & Hydrology fr 011219","Pollution (Wallingford)","Research Grant","Johnson","Andrew C.","","",,,,"","NEC06550 Does the discharge of chemicals to the environment harm wildlife populations?","01/12/2019","29/03/2023","987245",,,"Active","Ecotoxicology","Pollution","Population Ecology","Water Quality","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/S000100/2","7DAAED93-E815-4D11-9B90-43554D5F34D3","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","2431A6E2-13D5-40AB-A58A-AC75E6A3654E","F95B0553-18C5-47D8-8B87-7F30689C7BEC"
"NERC","NE/J021717/1","NERC Centre for Ecology and Hydrology","Water Resources (Lancaster)","Research Grant","Maberly","Stephen","Christopher","",,,,"","Global Observatory of Lake Responses to Environmental Change (GloboLakes)","31/08/2012","31/03/2019","378591",,,"Closed","Biogeochemical Cycles","Climate & Climate Change","Ecosystem Scale Processes","Technol. for Environ. Appl.","Water Quality",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/J021717/1","7B1986F6-5AAF-4D30-935B-3BB2776C5E95","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","4FC881BE-799E-459C-A287-2A68170426DA","F27DF921-E010-44A3-9E50-24B116DB66C0"
"NERC","NE/H021493/1","University of Strathclyde","Physics","Research Grant","McKee","David","","",,,,"","Measurement of the abundance and optical significance of sub-micron sized particles in the ocean","31/03/2011","30/03/2014","122638",,,"Closed","Pollution","Sediment/Sedimentary Processes","Technol. for Environ. Appl.","Water Quality","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/H021493/1","BFAE328B-19C2-495F-935D-381E2B0B793C","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","5BB4F8BF-B4E0-4EAF-9AF5-885E19D64850","5CC6D76F-2474-4FFC-A966-111B05150336"
"NERC","NE/L00836X/1","University of Brighton","Sch of Environment and Technology","Fellowship","Bilotta","Gary","Stuart","",,,,"","Defra Policy Placement Secondment (NERC Remit: Environmental Science)","01/09/2013","31/08/2014","47391",,,"Closed","Earth & environmental","Earth Resources","Ecosystem Scale Processes","Hydrological Processes","Water Quality",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/L00836X/1","5481106F-AFBF-4173-8CF5-1CD14412FCFD","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","5904176C-7486-4E2B-959A-94C29ADE4D96","F8020362-BAE4-49E6-82C7-3ECB5DB8C38C"
"NERC","NE/V009060/1","University of Bristol","Civil Engineering","Research Grant","Wagener","Thorsten","","http://orcid.org/0000-0003-3881-5849",,,,"","Blueprint for a Flood and Drought Research Infrastructure","30/04/2020","30/03/2022","130882",,,"Active","Earth Surface Processes","Ecosystem Scale Processes","Land - Atmosphere Interactions","Soil science","Water Quality",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/V009060/1","63B98F06-30F0-4870-8B26-16D28ABA4FF6","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","4A348A76-B2D0-4DDD-804A-CE735A6D3798","FCA97BB2-FC9B-4D97-82F5-FA1C048EBF75"
"NERC","NE/N019687/2","UK Ctr for Ecology & Hydrology fr 011219","Pollution (Wallingford)","Research Grant","Singer","Andrew","","http://orcid.org/0000-0003-4705-6063",,,,"","NEC05839 Chicken or the Egg: Is AMR in the Environment Driven by Dissemination of Antibiotics or Antibiotic Resistance Genes?","01/12/2019","31/12/2020","78459",,,"Closed","Environment & Health","Environmental Microbiology","Pollution","Waste Management","Water Quality",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/N019687/2","43829175-97A8-42DB-9EB0-210207F99E44","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","2431A6E2-13D5-40AB-A58A-AC75E6A3654E","BB406388-0395-4344-98DD-645C13AEBD7B"
"NERC","NE/H01375X/1","Cranfield University","Sch of Energy, Environment and Agrifood","Research Grant","Jefferson","Bruce","","",,,,"","Transatlantic Initiative for Nanotechnology and the Environment","31/08/2010","30/07/2015","426483",,,"Closed","Ecotoxicology","Pollution","Water Quality","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/H01375X/1","DEF0B0D8-7041-486D-8B92-1C8E0B1E410D","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","F45A4578-F962-4EFA-9CC1-9F2FF4F760AE","3E825362-719D-4619-A054-CFC798C8142F"
"NERC","NE/S009108/1","Queen's University of Belfast","Sch of Biological Sciences","Research Grant","Meharg","Andrew","","",,,,"","MIDST-CZ: Maximising Impact by Decision Support Tools for sustainable soil and water through UK-China Critical Zone science","31/01/2019","30/03/2022","80797",,,"Active","Agricultural systems","Newton","Pollution","Soil science","Water Quality",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/S009108/1","FA5A91E6-EE0D-4008-A524-003D6D6AEEF0","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","EC23DA53-CA73-4104-A3F6-2A9523484E69","4A603886-D7A3-47C1-BDC2-7EEBF5952FD3"
"NERC","NE/K012827/1","University of Birmingham","Sch of Geography, Earth & Env Sciences","Research Grant","Bartlett","Rebecca","","",,,,"","Controls on Soil Carbon Export revealed by Novel Tracers on multiple timescales (SCENT)","06/01/2014","06/01/2019","442072",,,"Closed","Biogeochemical Cycles","Earth Surface Processes","Quaternary Science","Soil science","Water Quality",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/K012827/1","251F38B8-1D35-4F02-BEE4-02832FD44F77","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","818CD6C9-61EE-41F2-9F37-0C7A8F43E25D","6ED1830A-1C38-4932-98CD-D7BD3269590C"
"NERC","NE/R00255X/1","NERC Centre for Ecology and Hydrology","Soils and Land Use (Lancaster)","Research Grant","Scholefield","Paul","","http://orcid.org/0000-0003-2974-6431",,,,"","NEC06279 Establishing the market and technical strategy for a UV-VIS Micro-FFTS spectrometer for measuring Dissolved organic carbon","30/06/2017","28/02/2018","11788",,,"Closed","Analytical Science","Instrumentation Eng. & Dev.","Water Quality","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/R00255X/1","524233E2-2FD3-465F-992F-01B38DF27BFE","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","4FC881BE-799E-459C-A287-2A68170426DA","BEF78170-5B11-440F-BD7A-AAEB3BB6E580"
"NERC","NE/J02211X/1","University of Dundee","Geography and Environmental Science","Research Grant","Cutler","Mark","Edward","",,,,"","Global Observatory of Lake Responses to Environmental Change (GloboLakes)","31/08/2012","31/10/2018","396996",,,"Closed","Biogeochemical Cycles","Climate & Climate Change","Ecosystem Scale Processes","Technol. for Environ. Appl.","Water Quality",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/J02211X/1","C1BCB48C-A662-4D85-893B-0693AA9A3F10","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","90051600-6EF2-4093-BA8C-2B4B6F550895","938F417F-324D-46C0-BDA5-72771378EC59"
"NERC","NE/H013172/1","University of Exeter","Biosciences","Research Grant","Tyler","Charles","","",,,,"","Manufactured nanoparticle bioavailability and environmental exposure (nanoBEE)","01/03/2011","28/02/2015","203128",,,"Closed","Ecotoxicology","Pollution","Water Quality","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/H013172/1","06E09471-51FA-4E11-A91F-19B30DA11FB6","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","961756BF-E31F-4A13-836F-0A09BA02385C","F0EEA926-676C-4285-88D6-E4CEC94381D7"
"NERC","NE/N016475/1","University of Dundee","Geography and Environmental Science","Research Grant","Rowan","John","Sibbald","http://orcid.org/0000-0001-5693-9306",,,,"","Upscaling Catchment Processes for Sustainable Water Management in Peninsular India","31/03/2016","31/12/2019","277655",,,"Closed","Hydrogeology","Hydrological Processes","Nat Resources, Env & Rural Dev","Newton","Water Quality",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/N016475/1","8FD7D36D-D896-407F-88FD-297B35E567DE","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","90051600-6EF2-4093-BA8C-2B4B6F550895","E028AE53-7083-40A2-98B7-548567CE3E09"
"NERC","NE/R017654/1","NERC Centre for Ecology and Hydrology","Reynard","Research Grant","Gerard","France","","",,,,"","NEC06630 How does the Paramo capture and store water? The role of plants and people.","31/07/2018","30/11/2019","356870",,,"Closed","Applied Arts HTP","Ecosystem Scale Processes","Environmental Geography","Newton","Remote Sensing & Earth Obs.","Water Quality","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/R017654/1","F1542179-21AA-47CE-8FA1-28C0D9A63285","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","4FC881BE-799E-459C-A287-2A68170426DA","EAEC2CED-57A2-46D8-BE19-630034FE1F56"
"NERC","NE/P014313/1","Rothamsted Research","Sustainable Agriculture Sciences-H","Research Grant","Whitmore","Andrew","Peter","http://orcid.org/0000-0001-8984-1436",,,,"","A Bayesian Belief network to operationalize the concepts of Soil Quality and Health","31/03/2017","31/03/2019","252988",,,"Closed","Earth & environmental","Soil science","Water Quality","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/P014313/1","CF79804C-436F-4128-B4B5-126596005818","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","ACD5F1CF-266C-4CDE-A399-43DC93429CF9","858A59B8-D408-4A40-829E-DA22F821D48B"
"NERC","NE/M006891/1","University of Leeds","Sch of Geography","Fellowship","Hirst","Viki","","",,,,"","Viki Hirst","09/12/2014","08/12/2015","58264",,,"Closed","Earth Surface Processes","Land - Atmosphere Interactions","Soil science","Water Quality","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/M006891/1","B3B7A481-6EBF-4424-A6E7-089CCC7F0741","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","83D87776-5958-42AE-889D-B8AECF16B468","2CE4BFFC-06B8-421E-8AB6-1458B389B428"
"NERC","NE/L000393/1","University of Portsmouth","Sch of  Earth & Environmental Sciences","Research Grant","Smith","Jim","","http://orcid.org/0000-0002-0808-2739",,,,"","TRansfer - Exposure - Effects (TREE): integrating the science needed to underpin radioactivity assessments for humans and wildlife","30/09/2013","31/03/2019","484688",,,"Closed","Assess/Remediate Contamination","Energy - Nuclear","Soil science","Water Quality","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/L000393/1","6A3BC775-ECFB-417F-A6FB-16680F439C13","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","955C55E8-783E-4842-BB2C-2D275A3CAF82","0EBFC1C3-7344-40EF-9B4A-CA499F356893"
"NERC","NE/N016491/1","NERC Centre for Ecology and Hydrology","Water Resources (Wallingford)","Research Grant","Rees","Hefin","Gwyn","",,,,"","Upscaling Catchment Processes for Sustainable Water Management in Peninsular India","31/03/2016","14/11/2019","577926",,,"Closed","Hydrogeology","Hydrological Processes","Nat Resources, Env & Rural Dev","Newton","Water Quality",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/N016491/1","CCA99B70-4B04-45B2-90F6-54F240619BF1","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","4FC881BE-799E-459C-A287-2A68170426DA","F2D4616D-E7DA-4ABD-8722-CC42124F82CB"
"NERC","NE/J012025/1","University of East Anglia","Environmental Sciences","Research Grant","Kaiser","Jan","","http://orcid.org/0000-0002-1553-4043",,,,"","Quantifying annual cycles of macronutrient fluxes and net effect of transformations in an estuary: Their responses to stochastic storm-driven events","18/10/2012","30/05/2017","22143",,,"Closed","Analytical Science","Biogeochemical Cycles","Land - Ocean Interactions","Technol. for Environ. Appl.","Water Quality",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/J012025/1","D03D7D10-1E7C-48FA-8B50-72650EA1AE66","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","88C5F7F9-8DCC-41C9-BC4F-F37DA01075C7","F962ACDF-33EF-49A3-97AE-A698812D4A73"
"NERC","NE/L007371/1","University of Exeter","Biosciences","Research Grant","Tyler","Charles","","",,,,"","Metal/Metal Oxide Nanomaterials and Oxidative Stress- Are there Harmful Health Effects in Fish for Environmental Exposures?","01/09/2014","30/03/2018","409384",,,"Closed","Ecotoxicology","Environmental biotechnology","Pollution","Water Quality","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/L007371/1","3DBC490D-B5F5-4740-8C65-668EE361D430","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","961756BF-E31F-4A13-836F-0A09BA02385C","F0EEA926-676C-4285-88D6-E4CEC94381D7"
"NERC","NE/M005860/1","University of Stirling","Biological and Environmental Sciences","Research Grant","Oliver","David","Michael","http://orcid.org/0000-0002-6200-562X",,,,"","Pathogen Risks in Agricultural Catchments: Towards International Collaboration And Learning in Modelling (PRACTICAL Modelling)","30/11/2014","29/09/2015","37454",,,"Closed","Agricultural systems","Climate & Climate Change","Environmental Microbiology","Pollution","Water Quality",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/M005860/1","5BE6B56D-B4A1-4551-9C5C-6F0EBADCD0FC","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","C7510606-A36F-4725-A89B-9D592374972A","2144697F-87D1-40EC-B086-746ADABD3BE4"
